ID,英文名稱,中文名稱,圖片,備註,更新日期
20742807,organic scintillator,有机闪烁体,nan,nan,2022-09-01
20742808,origin,原点；起源,nan,nan,2022-09-01
20742809,orthogonal,正交的,nan,nan,2022-09-01
20742810,orthogonal function,正交函数,nan,nan,2022-09-01
20742811,orthogonal polarization,正交极化,nan,nan,2022-09-01
20742812,oscillation,振荡,nan,nan,2022-09-01
20742813,oscillation center,振荡中心,nan,nan,2022-09-01
20742814,oscillator,振子,nan,nan,2022-09-01
20742815,osculating orbit,吻切轨道,nan,nan,2022-09-01
20742816,out of phase,异相,nan,nan,2022-09-01
20742817,outbreak,爆发,nan,nan,2022-09-01
20742818,outer magnetosphere,外磁层,nan,nan,2022-09-01
20742819,outer planet,外行星,nan,nan,2022-09-01
20742820,outer space,外层空间,nan,nan,2022-09-01
20742821,outgoing infrared radiation,出红外辐射,nan,nan,2022-09-01
20742822,outgoing radiation,出辐射,nan,nan,2022-09-01
20742823,out-off frequency,截止频率,nan,nan,2022-09-01
20742824,output signal,输出信号,nan,nan,2022-09-01
20742825,output terminal,输出端,nan,nan,2022-09-01
20742826,oval-shaped belt,极光椭圆带,nan,nan,2022-09-01
20742827,overheating,过热,nan,nan,2022-09-01
20742828,ozone layer,臭氧层,nan,nan,2022-09-01
20742829,ozonesonde,臭氧送,nan,nan,2022-09-01
20742830,ozonometer,臭氧计,nan,nan,2022-09-01
20742831,ozonopause,臭氧层顶,nan,nan,2022-09-01
20742832,ozonosphere,臭氧层,nan,nan,2022-09-01
21311696,pair production,对生,nan,太空名词,nan
21311697,parabolic antenna,抛物面天线,nan,太空名词,nan
21311698,parallel conductivity,平行电导率,nan,太空名词,nan
21311699,parameter,参数; 参量,nan,太空名词,nan
21311700,parametrization,参数化,nan,太空名词,nan
21311701,parking orbit,停驻轨道,nan,太空名词,nan
21311702,partial correlation,偏相关,nan,太空名词,nan
21311703,partial eclipse,偏食   ,nan,太空名词,nan
21311704,partial solar eclipse,日偏食,nan,太空名词,nan
21311705,particle bombardment,粒子轰击,nan,太空名词,nan
21311706,particle radiation,粒子辐射,nan,太空名词,nan
21311707,particle scattering,粒子散射,nan,太空名词,nan
21311708,particle track,粒子径迹,nan,太空名词,nan
21311709,particle trajectory,粒子轨迹,nan,太空名词,nan
21311710,particulate,微粒,nan,太空名词,nan
21311711,particulate matter (PM),悬浮微粒,nan,太空名词,nan
21311712,pascal,帕斯卡{压力单位},nan,太空名词,nan
21311713,passage,扫掠; 轨迹,nan,太空名词,nan
21311714,pass-band,通带,nan,太空名词,nan
21311715,passive satellite,被动式卫星,nan,太空名词,nan
21311716,patch,斑块；块斑,nan,太空名词,nan
21311717,path,飞行路经；飞行轨道；星下点轨迹,nan,太空名词,nan
21311718,path length,轨迹长度,nan,太空名词,nan
21311719,path of total eclipse,全食带,nan,太空名词,nan
21311720,pattern,图样；图型 ,nan,太空名词,nan
21311721,payload,酬载；载荷,nan,太空名词,nan
21311722,payload specialist,酬载专家；载荷专家,nan,太空名词,nan
21311723,peak altitude,层峰高度；峰值高度,nan,太空名词,nan
21311724,peak-to-peak correspondence,峰到峰对应,nan,太空名词,nan
21311725,Pederson conductivity,佩德森电导率,nan,太空名词,nan
21311726,penetration,贯穿；穿透,nan,太空名词,nan
21311727,penumbra,半影,nan,太空名词,nan
21311728,Periapsis,近地轴,nan,太空名词,nan
21311729,periastron,近星点,nan,太空名词,nan
21311730,pericenter,近心点,nan,太空名词,nan
21311731,pericynthian,近月点,nan,太空名词,nan
21311732,perigee,近地点,nan,太空名词,nan
21311733,perigee kick motor,远地点发动机,nan,太空名词,nan
21311734,perigee motor,近地点发动机,nan,太空名词,nan
21311735,perihelion,近日点,nan,太空名词,nan
21311736,periodic oscillation,周期振荡,nan,太空名词,nan
21311737,periodicity,周期性,nan,太空名词,nan
21311738,permeability,渗透性；磁导率,nan,太空名词,nan
21311739,permitted line,容许谱线,nan,太空名词,nan
21311740,permitted transition,容许跃迁,nan,太空名词,nan
21311741,perpendicular flux,垂直通量,nan,太空名词,nan
21311742,perturbation,微扰；扰动,nan,太空名词,nan
21311743,perturbation coefficient,微扰系数,nan,太空名词,nan
21311744,perturbation method,微扰法,nan,太空名词,nan
21311745,perturbation theory,微扰理论,nan,太空名词,nan
21311746,phase,相；相位,nan,太空名词,nan
21311747,phase delay,相位延迟,nan,太空名词,nan
21311748,phase difference,相位差,nan,太空名词,nan
21311749,phase height,相高度,nan,太空名词,nan
21311750,phase of magnetic storm,磁暴相,nan,太空名词,nan
21311751,phase path,相程,nan,太空名词,nan
21311752,phase scintillation,相位闪烁,nan,太空名词,nan
21311753,phase shift,相移,nan,太空名词,nan
21311754,phase space,相空间,nan,太空名词,nan
21311755,phase speed,相速率,nan,太空名词,nan
21311756,phase velocity,相速度,nan,太空名词,nan
21311757,phase-locked,锁相,nan,太空名词,nan
21311758,phosphor,磷光体,nan,太空名词,nan
21311759,photocathode,光阴极,nan,太空名词,nan
21311760,photocell,光电管；光电池,nan,太空名词,nan
21311761,photochemical,光化的；光化学的,nan,太空名词,nan
21311762,photochemical dissociation,光化解离,nan,太空名词,nan
21311763,photochemical effect,光化效应,nan,太空名词,nan
21311764,photochemical equilibrium,光化平衡,nan,太空名词,nan
21311765,photochemical reaction,光化反应,nan,太空名词,nan
21311766,photochemistry,光化学,nan,太空名词,nan
21311767,photoconductive cell,光电导管；光导电池,nan,太空名词,nan
21311768,photo-decomposition,光解,nan,太空名词,nan
21311769,photodetachment,光致分离；光致脱离,nan,太空名词,nan
21311770,photodissociation rate,光离解率,nan,太空名词,nan
21311771,photoelectric absorption,光电吸收,nan,太空名词,nan
21311772,photoelectric cell,光电管；光电池,nan,太空名词,nan
21311773,photoelectric current,光电流,nan,太空名词,nan
21311774,photoelectric effect,光电效应,nan,太空名词,nan
21311775,photoelectric ionization,光电电离,nan,太空名词,nan
21311776,photoelectric photometer,光电光度计,nan,太空名词,nan
21311777,photoelectric photometry,光电测光术,nan,太空名词,nan
21311778,photoelectric tube,光电管,nan,太空名词,nan
21311779,photoelectron,光电子,nan,太空名词,nan
21311780,photoelectron spectroscopy,光电子能谱学,nan,太空名词,nan
21311781,photo-excitation,光激,nan,太空名词,nan
21311782,photographic plate,照相底片,nan,太空名词,nan
21311783,photoheliogram,太阳[全色]照片,nan,太空名词,nan
21311784,photoionization,光电离,nan,太空名词,nan
21311785,photoionization rate,光电离率,nan,太空名词,nan
21311786,photolysis,光解作用,nan,太空名词,nan
21311787,photometer,光度计,nan,太空名词,nan
21311788,photometry,测光[术]；光度测量,nan,太空名词,nan
21311789,photomultiplier,光电倍增管,nan,太空名词,nan
21311790,photon count,光子计数,nan,太空名词,nan
21311791,photon-recombination,光致复合,nan,太空名词,nan
21311792,photopolarimeter,光偏振计,nan,太空名词,nan
21311793,photosphere,光球层,nan,太空名词,nan
21311794,phototube,光电管,nan,太空名词,nan
21311796,picosecond,皮秒,nan,太空名词,nan
21311797,pinch effect,箍缩效应,nan,太空名词,nan
21311798,pitch,俯仰,nan,太空名词,nan
21311799,pitch angle,俯仰角,nan,太空名词,nan
21311800,planar stratification,平面分层,nan,太空名词,nan
21311801,Planck constant,普朗克常数,nan,太空名词,nan
21311802,Planck function,普朗克函数,nan,太空名词,nan
21311803,planet,行星,nan,太空名词,nan
21311804,planetary astronomy,行星天文学,nan,太空名词,nan
21311805,planetary atmosphere,行星大气,nan,太空名词,nan
21311806,planetary boundary layer,行星边界层,nan,太空名词,nan
21311807,planetary bow shock,行星艏震波,nan,太空名词,nan
21311808,planetary geomagnetic index,全球地磁指数；行星地磁指数,nan,太空名词,nan
21311809,planetary heat budget,行星热收支,nan,太空名词,nan
21311810,planetary index,行星地磁指数,nan,太空名词,nan
21311811,planetary precession,行星岁差；行星进动,nan,太空名词,nan
21311812,planetary wave,行星波,nan,太空名词,nan
21311813,planetography,行星表面学,nan,太空名词,nan
21311814,planetoid,小行星,nan,太空名词,nan
21311815,planetology,行星学,nan,太空名词,nan
21311816,plasma,电浆,nan,太空名词,nan
21311817,plasma chamber,电浆舱,nan,太空名词,nan
21311818,plasma cloud,电浆云,nan,太空名词,nan
21311819,plasma convection,电浆对流,nan,太空名词,nan
21311820,plasma dispersion function,电浆频散函数,nan,太空名词,nan
21311821,plasma drift velocity,咙浆漂移速度,nan,太空名词,nan
21311822,plasma flow,电浆流,nan,太空名词,nan
21311823,plasma frequency,电浆频率,nan,太空名词,nan
21311824,plasma gun,电浆枪,nan,太空名词,nan
21311825,plasma instability,电浆不稳定,nan,太空名词,nan
21311826,plasma mantle,电浆幔；电浆函,nan,太空名词,nan
21311827,plasma oscillation,电浆振荡,nan,太空名词,nan
21311828,plasma pressure,电浆压力,nan,太空名词,nan
21311829,plasma resonances,电浆共振,nan,太空名词,nan
21311830,plasma sheath,电浆鞘,nan,太空名词,nan
21311831,plasma sheet,电浆片,nan,太空名词,nan
21311832,plasma sheet boundary,电浆片边界,nan,太空名词,nan
21311833,plasma tail,电浆尾,nan,太空名词,nan
21311834,plasma temperature,电浆温度,nan,太空名词,nan
21311835,plasma wave,电浆波,nan,太空名词,nan
21311836,plasma-oscillation frequency,电浆振荡频率,nan,太空名词,nan
21311837,plasmapause,电浆层顶,nan,太空名词,nan
21311838,plasmasphere,电浆层,nan,太空名词,nan
21311839,Pluto,冥王星,nan,太空名词,nan
21311840,point discharge,尖端放电,nan,太空名词,nan
21311841,point of impact,冲击点,nan,太空名词,nan
21311842,point source,点源,nan,太空名词,nan
21311843,Poisson distribution,帕松分布,nan,太空名词,nan
21311844,Poisson's equation,帕松方程,nan,太空名词,nan
21311845,polar albedo changes,极反照率,nan,太空名词,nan
21311846,polar angle,极角,nan,太空名词,nan
21311847,polar axis,极轴,nan,太空名词,nan
21311848,polar cap,极帽；极冠,nan,太空名词,nan
21311849,polar cap glow,极帽气辉,nan,太空名词,nan
21311850,polar circle,极圈,nan,太空名词,nan
21311851,polar coordinates,极座标,nan,太空名词,nan
21311852,polar current system,极区电流系统,nan,太空名词,nan
21311853,polar cusp,极尖区,nan,太空名词,nan
21311854,polar day,极昼；永昼,nan,太空名词,nan
21311855,polar diameter,极直径,nan,太空名词,nan
21311856,polar distance,极距,nan,太空名词,nan
21311857,polar glow,极辉,nan,太空名词,nan
21311858,polar ionosphere,极区电离层,nan,太空名词,nan
21311859,polar magnetogram,磁力图,nan,太空名词,nan
21311860,polar motion,极移,nan,太空名词,nan
21311861,polar night,永夜；极夜,nan,太空名词,nan
21311862,polar orbit,绕极轨道,nan,太空名词,nan
21311863,polar plumes,极羽,nan,太空名词,nan
21311864,polar radius,极半径,nan,太空名词,nan
21311865,polar rain,极雨（指小通量的极光粒子沉降）,nan,太空名词,nan
21311866,polar rays,极射线（日冕）,nan,太空名词,nan
21311867,polar squall,极飑,nan,太空名词,nan
21311868,polar wind,极风,nan,太空名词,nan
21311869,polarimeter,偏振计,nan,太空名词,nan
21311870,polarity,极性,nan,太空名词,nan
21311871,polarizable dielectric,可极化电介质,nan,太空名词,nan
21311872,polarization,极化；偏振,nan,太空名词,nan
21311873,polarization angles,偏振角,nan,太空名词,nan
21311874,polarization drift,极化漂移,nan,太空名词,nan
21311875,polarization effect,极化效应,nan,太空名词,nan
21311876,polarization ellipses,偏振椭圆,nan,太空名词,nan
21311877,polarization reversal,极化反转,nan,太空名词,nan
21311878,polarization rotation,偏振旋转 ； 极化旋转,nan,太空名词,nan
21311879,polarized radiation,偏振辐射,nan,太空名词,nan
21311880,pole,极,nan,太空名词,nan
21311881,pole of the ecliptic,黄极,nan,太空名词,nan
21311882,pole of the equator,赤极,nan,太空名词,nan
21311883,poleward,向极,nan,太空名词,nan
21311884,poleward boundary,向极边界,nan,太空名词,nan
21311885,poleward edge,向极边缘,nan,太空名词,nan
21311886,poleward horizon,向极水平,nan,太空名词,nan
21311887,pollution,污染,nan,太空名词,nan
21311888,poloidal field,垂环场,nan,太空名词,nan
21311889,polytrope,多幂模型,nan,太空名词,nan
21311890,polytropic index,多向变性指数,nan,太空名词,nan
21311891,position angle,位置角,nan,太空名词,nan
21311892,positive bay,正湾扰,nan,太空名词,nan
21311893,positive charge,正电荷,nan,太空名词,nan
21311894,positive ions,正离子,nan,太空名词,nan
21311895,positive particle,正粒子,nan,太空名词,nan
21311896,positive polarity,正极性,nan,太空名词,nan
21311897,positive space charges,正空间电荷,nan,太空名词,nan
21311898,positively charged ionosphere,[带]正[电的]电离层,nan,太空名词,nan
21311899,positron,正子;正电子,nan,太空名词,nan
21311900,post-glacial time,冰后期,nan,太空名词,nan
21311901,post-shock plasma,震波后电浆,nan,太空名词,nan
21311902,post-shock solar wind,震波后太阳风,nan,太空名词,nan
21311903,post-storm,暴后,nan,太空名词,nan
21311904,post-storm phase,暴后相,nan,太空名词,nan
21311905,potassium layer,钾层,nan,太空名词,nan
21311906,potential difference,位差,nan,太空名词,nan
21311907,potential double layer,电位差,nan,太空名词,nan
21311908,potential energy,位能；势能,nan,太空名词,nan
21311909,potential gradient,电位梯度,nan,太空名词,nan
21311910,potential temperature,位温,nan,太空名词,nan
21311911,potential temperature gradient,位温梯度,nan,太空名词,nan
21311912,power density spectrum,功率密度谱,nan,太空名词,nan
21311913,power law distribution,幂律分布,nan,太空名词,nan
21311914,power spectral density,功率谱密度,nan,太空名词,nan
21311915,power spectrum,功率谱,nan,太空名词,nan
21311916,Poynting vector,坡印亭向量  ,nan,太空名词,nan
21311917,pre-breakup aurora,崩离前极光,nan,太空名词,nan
21311918,preceding spot,前导黑子,nan,太空名词,nan
21311919,preceding sunspot,前导黑子,nan,太空名词,nan
21311920,precession,岁差；进动,nan,太空名词,nan
21311921,precession of the equinoxes,岁差,nan,太空名词,nan
21311922,precessional motion,进动,nan,太空名词,nan
21311923,precipitable water vapor,可降水量,nan,太空名词,nan
21311924,precipitate,沉降,nan,太空名词,nan
21311925,precipitating electron fluxes,沉降电子通量,nan,太空名词,nan
21311926,precipitating electrons,沉降电子,nan,太空名词,nan
21311927,precipitating particles,沉降粒子,nan,太空名词,nan
21311928,precipitating plasma particles,沉降电浆粒子,nan,太空名词,nan
21311929,precipitation,沉降；降水；降水量；雨量,nan,太空名词,nan
21311930,precipitation area,降水区；沉降区,nan,太空名词,nan
21311931,precipitation fluxes,沉降通量,nan,太空名词,nan
21311932,precipitation index,降水指数,nan,太空名词,nan
21311933,precipitation intensity,沉降强度,nan,太空名词,nan
21311934,precipitation pattern,沉降型式,nan,太空名词,nan
21311935,precipitation zone,沉降带,nan,太空名词,nan
21311936,precursor,前兆；前趋物,nan,太空名词,nan
21311937,pre-dawn,黎明前,nan,太空名词,nan
21311938,predawn enhancement,黎明前增强,nan,太空名词,nan
21311939,prediction,预报,nan,太空名词,nan
21311940,predictor,预报因子,nan,太空名词,nan
21311941,predissociation,预离解,nan,太空名词,nan
