ID,英文名稱,中文名稱,圖片,備註,更新日期
3367083,native,本地人；土著,,,2018-03-21
3367084,natural attitude,自然态度,,,2018-03-21
3367085,natural history,自然史,,,2018-03-21
3367086,natural increase,自然增加,,,2018-03-21
3367087,natural increase rate,自然增加率,,,2018-03-21
3367088,natural law,自然法,,,2018-03-21
3367089,natural right,自然权利；天赋人权,,,2018-03-21
3367090,natural selection,天择；自然淘汰,,,2018-03-21
3367091,natural world,自然世界,,,2018-03-21
3367092,naturalization,入籍；归化；自然化,,,2018-03-21
3367093,nature worship,自然崇拜,,,2018-03-21
3367094,nature-nurture debate,先天后天争论,,,2018-03-21
3367095,nazism,纳粹；纳粹主义,,,2018-03-21
3367096,necessary labor time,必要劳动时间,,,2018-03-21
3367097,necromancy,死灵术；观落阴；观亡术,,,2018-03-21
3367098,neighborhood,邻里,,,2018-03-21
3367099,neighborhood community,邻里社区,,,2018-03-21
3367100,neighbourhood,邻里,,,2018-03-21
3367101,neo-colonialism,新殖民主义,,,2018-03-21
3367102,neo-darwinism,新达尔文主义,,,2018-03-21
3367103,neo-evolutionism,新演化论,,,2018-03-21
3367104,neo-familism,新家庭主义,,,2018-03-21
3367105,neo-Fordism,新福特主义,,,2018-03-21
3367106,neo-freudianism,新佛洛伊德主义,,,2018-03-21
3367107,neo-fuctionalism,新功能论,,,2018-03-21
3367108,neo-imperialism,新帝国主义,,,2018-03-21
3367109,neo-kantianism,新康德主义,,,2018-03-21
3367110,neo-malthusianism,新马尔萨斯主义,,,2018-03-21
3367111,neo-marxism,新马克思主义,,,2018-03-21
3367112,neo-positivism,新实证主义,,,2018-03-21
3367113,neoclassical economics,新古典经济学,,,2018-03-21
3367114,neoevolutionism,新演化主义,,,2018-03-21
3367115,neofunctionalism,新功能论,,,2018-03-21
3367116,neoliberalism,新自由主义,,,2018-03-21
3367117,neonatal mortality rate,初生婴儿死亡率,,,2018-03-21
3367118,nepotism,裙带关系,,,2018-03-21
3367119,network,网络,,,2018-03-21
3367120,network analysis,网络分析,,,2018-03-21
3367121,Network Exchang Theory {=NET},网络交换理论,,,2018-03-21
3367122,network society,网络社会,,,2018-03-21
3367123,network structure,网络结构,,,2018-03-21
3367124,new class,新阶级,,,2018-03-21
3367125,new class theory,新阶级理论,,,2018-03-21
3367126,new deal,新政,,,2018-03-21
3367127,new institutionalism,新制度论,,,2018-03-21
3367128,new international division of labor,新国际分工,,,2018-03-21
3367129,new left,新左派,,,2018-03-21
3367130,new middle class,新中产阶级；新中等阶级,,,2018-03-21
3367131,new religious movements,新兴宗教运动,,,2018-03-21
3367132,new social movement,新社会运动,,,2018-03-21
3367133,new social movements {=NSMs},新社会运动,,,2018-03-21
3367134,new urbainsm,新都市主义,,,2018-03-21
3367135,new urban sociology,新都市社会学,,,2018-03-21
3367136,new working class,新工人阶级,,,2018-03-21
3367137,newly industrializing countries,新兴工业国家,,,2018-03-21
3367138,newly industrializing economies,新兴工业经济体,,,2018-03-21
3367139,niche,利基；暱栖；栖位；栖域,,,2018-03-21
3367140,nihilism,虚无主义,,,2018-03-21
3367141,nihonjinron,日本人论,,,2018-03-21
3367142,Not In My Back Yard {=NIMBY effect},邻避效应,,,2018-03-21
3367143,Not In My Back Yard {=NIMBY},邻避,,,2018-03-21
3367144,no collar worker,无领工人,,,2018-03-21
3367145,noise,噪音,,,2018-03-21
3367146,nomad,游牧民,,,2018-03-21
3367147,nomadism,游牧生活,,,2018-03-21
3367148,nominal scale,名目尺度；名义尺度,,,2018-03-21
3367149,nominal variable,名目变项；名目变数,,,2018-03-21
3367150,nominalism,唯名论,,,2018-03-21
3367151,nomothetic explanation,通则式解释,,,2018-03-21
3367152,nomothetic science,通则科学,,,2018-03-21
3367153,non-linear relationship,非线性关系,,,2018-03-21
3367154,non-logical action,非逻辑行动,,,2018-03-21
3367155,non-probability sampling,非机率抽样,,,2018-03-21
3367156,non-profit organization,非营利组织,,,2018-03-21
3367157,non-resistance,不抵抗,,,2018-03-21
3367158,non-response,无回答；无作答,,,2018-03-21
3367159,non-verbal communication,非语言沟通,,,2018-03-21
3367160,non-violent resistance,非暴力抵抗,,,2018-03-21
3367161,nonparametric method,无母数统计法,,,2018-03-21
3367162,nonprofit organization,非营利组织,,,2018-03-21
3367163,nordicism,北欧人种至上主义,,,2018-03-21
3367164,norm,规范,,,2018-03-21
3367165,norm of reciprocity,互惠规范,,,2018-03-21
3367166,normal distribution,常态分配,,,2018-03-21
3367167,normal science,常态科学,,,2018-03-21
3367168,normalization,正常化；常态化,,,2018-03-21
3367169,normative knowledge,规范知识,,,2018-03-21
3367170,nouveau riche,暴发户；新富阶级,,,2018-03-21
3367171,nuclear family,核心家庭,,,2018-03-21
3367172,null hypothesis,虚无假设,,,2018-03-21
3367173,numerical measurement,数值测量,,,2018-03-21
3367174,numerical scale,数值尺度,,,2018-03-21
3367175,nuptial birth rate,婚姻出生率,,,2018-03-21
3367176,nuptiality rate,结婚率,,,2018-03-21
3367177,obedience,服从,,,2018-03-21
3367178,object,对象；客体；物,,,2018-03-21
3367179,objectification,客体化,,,2018-03-21
3367180,objective culture,客观文化；客体文化,,,2018-03-21
3367181,objective poverty,客观贫穷,,,2018-03-21
3367182,objectivity,客观性；客体性,,,2018-03-21
3367183,objectivization,客观化,,,2018-03-21
3367184,observation,观察,,,2018-03-21
3367185,observation error,观察误差,,,2018-03-21
3367186,observation method,观察方法,,,2018-03-21
3367187,observational method,观察法,,,2018-03-21
3367188,observed value,观察值,,,2018-03-21
3367189,observer effect,观察者效应,,,2018-03-21
3367190,observer error,观察者误差,,,2018-03-21
3367191,observer reliability,观察者信度,,,2018-03-21
3367192,occidentalism,西方主义,,,2018-03-21
3367193,occupation,职业,,,2018-03-21
3367194,occupational aspiration,职业抱负,,,2018-03-21
3367195,occupational class,职业阶级,,,2018-03-21
3367196,occupational culture,职业文化,,,2018-03-21
3367197,occupational disease,职业病,,,2018-03-21
3367198,occupational group,职业团体；职业群体,,,2018-03-21
3367199,occupational mobility,职业流动,,,2018-03-21
3367200,occupational prestige,职业声望,,,2018-03-21
3367201,occupational prestige ranking,职业声望等级,,,2018-03-21
3367202,occupational prestige scale,职业声望量表,,,2018-03-21
3367203,occupational stratification,职业阶层化,,,2018-03-21
3367204,oedipus complex,恋母情结；伊底帕斯情结,,,2018-03-21
3367205,oikos,家户,,,2018-03-21
3367206,old age dependency ratio,扶老比,,,2018-03-21
3367207,old middle class,旧中产阶级；旧中等阶级,,,2018-03-21
3367208,old-boy network,故旧网络,,,2018-03-21
3367209,oligarchy,寡头统治,,,2018-03-21
3367210,oligopoly,寡头垄断；寡占,,,2018-03-21
3367211,ols,普通最小平方法,,,2018-03-21
3367212,on-job training,在职训练,,,2018-03-21
3367213,one-child policy,一胎化政策,,,2018-03-21
3367214,one-dimensional man,单向度人,,,2018-03-21
3367215,one-parent family,单亲家庭,,,2018-03-21
3367216,one-party dominant,一党独大,,,2018-03-21
3367217,one-party state,一党国家,,,2018-03-21
3367218,one-party system,一党制,,,2018-03-21
3367219,one-person household,单身户,,,2018-03-21
3367220,one-tailed test,单尾检定,,,2018-03-21
3367221,one-way analysis of variance,单因子变异数分析,,,2018-03-21
3367222,online communities,网路社群；线上社群,,,2018-03-21
3367223,online community,网路社群；线上社群,,,2018-03-21
3367224,online social networking,网路社交,,,2018-03-21
3367225,online survey,线上调查,,,2018-03-21
3367226,ontological security,本体论的安全感；存有上的安全感,,,2018-03-21
3367227,ontology,本体论；存有论,,,2018-03-21
3367228,open shop,不能采取强制加入工会的事业单位,,,2018-03-21
3367229,open society,开放社会,,,2018-03-21
3367230,open-ended question,开放式问题,,,2018-03-21
3367231,operational definition,操作型定义；操作定义,,,2018-03-21
3367232,operationalization,操作化；运作化,,,2018-03-21
3367233,opinion leader,意见领袖,,,2018-03-21
3367234,opinion poll,民意调查,,,2018-03-21
3367235,opportunism,机会主义；投机主义,,,2018-03-21
3367236,opportunity structure,机会结构,,,2018-03-21
3367237,oppression,压迫,,,2018-03-21
3367238,optimal population,最适人口,,,2018-03-21
3367239,optimum population,最适人口,,,2018-03-21
3367240,oral phase,口腔期,,,2018-03-21
3367241,oral tradition,口述传统；口说传统,,,2018-03-21
3367242,ordering-and-forbidding method,令禁方法,,,2018-03-21
3367243,ordinal scale,顺序尺度；次序尺度,,,2018-03-21
3367244,ordinal variable,顺序变项；顺序变数；次序变项；次序变数,,,2018-03-21
3367245,ordinary language,日常语言,,,2018-03-21
3367246,ordinary least-squares method,一般最小平方法；ols法,,,2018-03-21
3367247,organic analogy,有机类比,,,2018-03-21
3367248,organic intellectual,有机知识分子,,,2018-03-21
3367249,organic solidarity,有机连带；有机团结,,,2018-03-21
3367250,organic theory of society,社会有机说,,,2018-03-21
3367251,organization,组织,,,2018-03-21
3367252,organization design,组织设计,,,2018-03-21
3367253,organization man,组织人,,,2018-03-21
3367254,organization theory,组织理论,,,2018-03-21
3367255,organizational centralization,组织集权化,,,2018-03-21
3367256,organizational commitment,组织承诺,,,2018-03-21
3367257,organizational complexity,组织复杂性,,,2018-03-21
3367258,organizational control,组织控制,,,2018-03-21
3367259,organizational culture,组织文化,,,2018-03-21
3367260,organizational environment,组织环境,,,2018-03-21
3367261,organizational ethics,组织伦理,,,2018-03-21
3367262,organizational formalization,组织正规化,,,2018-03-21
3367263,organizational goal,组织目标,,,2018-03-21
3367264,organizational socialization,组织社会化,,,2018-03-21
3367265,organizational stratification,组织阶层化,,,2018-03-21
3367266,organized complexity,已组织的复杂性,,,2018-03-21
3367267,organized crime,组织犯罪,,,2018-03-21
3367268,oriental despotism,东方专制,,,2018-03-21
3367269,orientalism,东方主义,,,2018-03-21
3367270,originality,原创性,,,2018-03-21
3367271,orthodox,正统,,,2018-03-21
3367272,orthodoxy,正统,,,2018-03-21
3367273,other-directedness,他人导向,,,2018-03-21
3367274,other-observation,异己观察,,,2018-03-21
3367275,other-worldly orientation,彼世导向；来世导向,,,2018-03-21
3367276,others-group,他群,,,2018-03-21
3367277,out-group,外团体；外群,,,2018-03-21
3367278,out-marriage,外婚,,,2018-03-21
3367279,out-migration,外移,,,2018-03-21
3367280,outsider,局外人,,,2018-03-21
3367281,outsourcing,外包,,,2018-03-21
3367282,over-determination,多元决定；多重决定；过度决定,,,2018-03-21
3367283,over-development,过度发展,,,2018-03-21
3367284,over-education,过度教育,,,2018-03-21
3367285,over-identification,过度确认,,,2018-03-21
3367286,over-identification model,过度认定模型,,,2018-03-21
3367287,over-population,人口过剩,,,2018-03-21
3367288,over-production,生产过剩；过度生产,,,2018-03-21
3367289,over-socialization,过度社会化,,,2018-03-21
3367290,over-urbanization,过度都市化,,,2018-03-21
3367291,overdetermination,多元决定；多重决定；过度决定,,,2018-03-21
3367292,overdevelopment,过度发展,,,2018-03-21
3367293,overidentification,过度确认,,,2018-03-21
3367294,overpopulation,人口过剩,,,2018-03-21
3367295,overproduction,生产过剩；过度生产,,,2018-03-21
3367296,oversocialization,过度社会化,,,2018-03-21
3367297,overurbanization,过度都市化,,,2018-03-21
3367298,Owenite socialism,欧文社会主义,,,2018-03-21
3367299,P value,P值,,,2018-03-21
3367300,pacifist movement,和平运动,,,2018-03-21
3367301,paganism,异教,,,2018-03-21
3367302,paid maternity leave,带薪产假,,,2018-03-21
3367303,pain-pleasure principle,苦乐原理,,,2018-03-21
3367304,pair marriage,配偶婚,,,2018-03-21
3367305,pairwise deletion,按配对删除,,,2018-03-21
3367306,panel study,重访研究；长期追踪研究；固定样本连续访谈法,,,2018-03-21
3367307,panopticism,全景敞视主义,,,2018-03-21
3367308,panopticon,圆形监狱；全景敞视空间,,,2018-03-21
3367309,pantheism,泛神论,,,2018-03-21
3367310,para-social interaction,准社会互动；拟社会互动 {Donald Horton & Richard Wohl},,,2018-03-21
3367311,paradigm,典范；范式,,,2018-03-21
3367312,paradigm shift,典范转移,,,2018-03-21
3367313,paradox,吊诡,,,2018-03-21
3367314,parameter,参数；母数,,,2018-03-21
3367315,parameter estimation,母数推估,,,2018-03-21
3367316,parametric statistics,母数统计学,,,2018-03-21
3367317,parametric test,母数检定,,,2018-03-21
3367318,paramount reality,基本现实,,,2018-03-21
3367319,parental deprivation,亲职剥夺,,,2018-03-21
3367320,parenthood,亲职,,,2018-03-21
3367321,pariah,贱民,,,2018-03-21
3367322,Parkinson's law,帕金森定律,,,2018-03-21
3367323,parole,言说；出言 {de Saussure},,,2018-03-21
3367324,parole system,假释制,,,2018-03-21
3367325,parsimony,简约,,,2018-03-21
3367326,part correlation,部分相关,,,2018-03-21
3367327,partial association,偏关联,,,2018-03-21
3367328,partial correlation,偏相关,,,2018-03-21
3367329,partial regression,偏回归,,,2018-03-21
3367330,participant objectivation,参与客体化；参与客观化,,,2018-03-21
3367331,participant observation,参与观察,,,2018-03-21
3367332,participation,参与,,,2018-03-21
3367333,participatory democracy,参与式民主,,,2018-03-21
3367334,particular conception of ideology,特殊意识型态,,,2018-03-21
3367335,particularism,特殊主义,,,2018-03-21
3367336,party politics,政党政治,,,2018-03-21
3367337,party state,党国,,,2018-03-21
3367338,passing,蒙混,,,2018-03-21
3367339,passionate love,激情爱,,,2018-03-21
3367340,passive leisure,静态休闲；被动休闲,,,2018-03-21
3367341,passive resistence,消极抵抗,,,2018-03-21
3367342,pastoral culture,田园文化,,,2018-03-21
3367343,paternal age,父亲产龄,,,2018-03-21
3367344,paternal deprivation,父性剥夺,,,2018-03-21
3367345,paternal family,父氏家庭,,,2018-03-21
3367346,paternal right,父亲权,,,2018-03-21
3367347,paternalism,家长制,,,2018-03-21
3367348,paternity,父性,,,2018-03-21
3367349,path analysis,路径分析；因径分析,,,2018-03-21
3367350,patient role,病人角色,,,2018-03-21
3367351,patriarchal theory,父权论,,,2018-03-21
3367352,patriarchate,父治,,,2018-03-21
3367353,patriarchy,父权制,,,2018-03-21
3367354,patricentric family,父主家庭,,,2018-03-21
